xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,calendar_date,tile,proc_date,pixel,value
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003129,2003-05-09,h19v12,2015158153726,1,7066
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003145,2003-05-25,h19v12,2015158154350,1,7301
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003161,2003-06-10,h19v12,2015159143002,1,7127
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003177,2003-06-26,h19v12,2015161131938,1,7072
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003193,2003-07-12,h19v12,2015153110427,1,7059
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003209,2003-07-28,h19v12,2015153105849,1,7384
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003225,2003-08-13,h19v12,2015153114048,1,6737
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003241,2003-08-29,h19v12,2015153114106,1,6964
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003257,2003-09-14,h19v12,2015153114040,1,7069
1893327.44,-3829047.98,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,0.0001,-34.43429,20.6469,limestone,MOD13Q1,2000-01-01,2022-01-30,TRUE,A2003273,2003-09-30,h19v12,2015153115236,1,5304
